id,name,url,img_url,category,location,booked_counts,discount_percentage,item_count,page_count,created_dt,last_updated_dt,zeroflag
2426,"De Paella Restaurant (Penang)",http://offpeak.my/restaurant/2426/de-paella-restaurant-penang,http://offpeak.my/assets/restaurant/2426/gallery/9260e48c283488397713a0c2e06fa825_sq.jpg,Spanish,Penang,219,20%,9,16,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2427,"Ah Hong Kopitiam (Skudai, JB)",http://offpeak.my/restaurant/2427/ah-hong-kopitiam-skudai-jb,http://offpeak.my/assets/restaurant/2427/gallery/47f7bf197d848b6fb3d738d4fff7ecae_sq.jpg,Local,Johor,394,25%,3,16,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2428,"Ah Hong Kopitiam (Austin Height,JB)",http://offpeak.my/restaurant/2428/ah-hong-kopitiam-austin-heightjb,http://offpeak.my/assets/restaurant/2428/gallery/dfa082e032715ba002b8c014e347e266_sq.jpg,Local,Johor,297,25%,2,16,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2429,"Cellfii Cafe (Pragin Mall,Penang)",http://offpeak.my/restaurant/2429/cellfii-cafe-pragin-mallpenang,http://offpeak.my/assets/restaurant/2429/gallery/f7b072e7b466b3040993f1d546367366_sq.jpg,Café,Bistro,15,20%,4,16,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2430,"Snapdot Cafe 摄咖馆 (Penang)",http://offpeak.my/restaurant/2430/snapdot-cafe-penang,http://offpeak.my/assets/restaurant/2430/gallery/c8203eafcac89d178faf6874fa760d8e_sq.jpg,Western,Penang,165,10%,5,16,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2431,"Tomyummy (Air Itam, Penang)",http://offpeak.my/restaurant/2431/tomyummy-air-itam-penang,http://offpeak.my/assets/restaurant/2431/gallery/21d962ed4487547c681a9b60cb8318e4_sq.jpg,Chinese,Penang,165,10%,8,16,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2432,"Tomyummy (Plaza Gurney, Penang)",http://offpeak.my/restaurant/2432/tomyummy-plaza-gurney-penang,http://offpeak.my/assets/restaurant/2432/gallery/774027a9a504b42abaaf7119273577b3_sq.jpg,Chinese,Penang,107,10%,7,16,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2433,"Tomyummy (Maritime Piazza Automall)",http://offpeak.my/restaurant/2433/tomyummy-maritime-piazza-automall,http://offpeak.my/assets/restaurant/2433/gallery/761232f23ae97be3ec9a59fbc867a13e_sq.jpg,Chinese,Penang,133,10%,6,16,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2434,"8 Happiness Cafe (Penang)",http://offpeak.my/restaurant/2434/8-happiness-cafe-penang,http://offpeak.my/assets/restaurant/2434/gallery/75a6ed52cd654febfd431b049aa3f7ba_sq.jpg,Local,Penang,23,10%,1,16,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2435,"Friendship Garden Cafeteria (Seberang Perai)",http://offpeak.my/restaurant/2435/friendship-garden-cafeteria-seberang-perai,http://offpeak.my/assets/restaurant/2435/gallery/8d205364327384ab93c7081b90ac0334_sq.jpg,Fusion,Penang,305,20%,20,15,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2437,"Cafe Petaling (Swiss-Inn KL)",http://offpeak.my/restaurant/2437/cafe-petaling-swiss-inn-kl,http://offpeak.my/assets/restaurant/2437/gallery/aba69bf4ffb3ebd4ac52a8643de678bd_sq.jpg,Western,"Kuala Lumpur",9,30%,19,15,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2438,"Ojo Coffee (Bangsar)",http://offpeak.my/restaurant/2438/ojo-coffee-bangsar,http://offpeak.my/assets/restaurant/2438/gallery/477c65f54a9c79b0a2d37d18ae876678_sq.jpg,Western,"Kuala Lumpur",631,10%,18,15,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2439,"Barista Coffee N Pizza House (Tg Tokong)",http://offpeak.my/restaurant/2439/barista-coffee-n-pizza-house-tg-tokong,http://offpeak.my/assets/restaurant/2439/gallery/c396f5d6ef2866110b74bc7aff16361a_sq.jpg,Italian,Penang,31,15%,17,15,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2440,"Namaste Restaurant (TTDI)",http://offpeak.my/restaurant/2440/namaste-restaurant-ttdi,http://offpeak.my/assets/restaurant/2440/gallery/daa7f59c5fa736bf06377dcff5fd69ea_sq.jpg,Indian,"Kuala Lumpur",764,20%,16,15,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2441,"Tankoya Yakiniku (Penang)",http://offpeak.my/restaurant/2441/tankoya-yakiniku-penang,http://offpeak.my/assets/restaurant/2441/gallery/a2eb1d5496ee63289296518ea1913ab6_sq.jpg,Japanese,Penang,98,15%,15,15,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2442,"BED Signature (Precinct 10, Penang)",http://offpeak.my/restaurant/2442/bed-signature-precinct-10-penang,http://offpeak.my/assets/restaurant/2442/gallery/bf5ba8be602a889cb4c97b9daf61d98a_sq.jpg,Western,Penang,14,20%,14,15,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2443,"Bumper Bean (Penang)",http://offpeak.my/restaurant/2443/bumper-bean-penang,http://offpeak.my/assets/restaurant/2443/gallery/66b5f001a1a8acc1fe0a0aea9a362ad4_sq.jpg,Café,Bistro,6,10%,13,15,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2444,"Gudang Cafe (Penang)",http://offpeak.my/restaurant/2444/gudang-cafe-penang,http://offpeak.my/assets/restaurant/2444/gallery/48301fe33d0e2401233cb65dec9ff3a9_sq.jpg,Café,Bistro,284,10%,12,15,"2017-04-28 11:52:19","2017-04-28 11:52:19",0
2445,"Two Seven Coffee (Icon City, Penang)",http://offpeak.my/restaurant/2445/two-seven-coffee-icon-city-penang,http://offpeak.my/assets/restaurant/2445/gallery/a108785cd496622f77f7fbd56b8cc396_sq.jpg,Fusion,Penang,208,15%,11,15,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2446,"Bao Culture Food and Drink (Penang)",http://offpeak.my/restaurant/2446/bao-culture-food-and-drink-penang,http://offpeak.my/assets/restaurant/2446/gallery/09fc06d08b823b41412774190dee02f6_sq.jpg,Fusion,Penang,189,25%,10,15,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2447,"Homeless Bar & Grill Cafe (Penang)",http://offpeak.my/restaurant/2447/homeless-bar-grill-cafe-penang,http://offpeak.my/assets/restaurant/2447/gallery/b5d528af0e89ac72cddb0a00aa67a592_sq.png,Fusion,Penang,49,10%,9,15,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2448,"Light Street Cafe ( Penang)",http://offpeak.my/restaurant/2448/light-street-cafe-penang,http://offpeak.my/assets/restaurant/2448/gallery/803f21da28f738c53c86eeaad8f73da7_sq.jpg,Local,Penang,33,25%,8,15,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2449,"Snacks Junction 食字路口 (JB)",http://offpeak.my/restaurant/2449/snacks-junction-jb,http://offpeak.my/assets/restaurant/2449/gallery/be379faddf878c3f4ab0c0415a80693a_sq.jpg,Chinese,Johor,109,15%,7,15,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2450,"Min Garden Tok Tok Mee restaurant铭园 (Penang)",http://offpeak.my/restaurant/2450/min-garden-tok-tok-mee-restaurant-penang,http://offpeak.my/assets/restaurant/2450/gallery/f6c094b503e2abbb24a0aa8659961951_sq.jpg,Chinese,Penang,75,10%,6,15,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2451,"Lollipop (Lebuh Campbell, Penang)",http://offpeak.my/restaurant/2451/lollipop-lebuh-campbell-penang,http://offpeak.my/assets/restaurant/2451/gallery/a6d2e077dd3650fb7717a61484f8f56d_sq.jpg,Bakery,Penang,165,20%,1,15,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2453,"WDP Burger Stall (Next to BSC)",http://offpeak.my/restaurant/2453/wdp-burger-stall-next-to-bsc,http://offpeak.my/assets/restaurant/2453/gallery/be95f45212df9d7c46a34e64a2bd181c_sq.jpg,Burger,"Kuala Lumpur",12,10%,2,15,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2454,"Little Sidewalk Bistro & Restaurant(Kuantan)",http://offpeak.my/restaurant/2454/little-sidewalk-bistro-restaurantkuantan,http://offpeak.my/assets/restaurant/2454/gallery/3e98b5705876760029fb874844a00a4d_sq.png,Local,Pahang,9,10%,5,15,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2455,"Little Sidewalk Curry Mee (Kuantan)",http://offpeak.my/restaurant/2455/little-sidewalk-curry-mee-kuantan,http://offpeak.my/assets/restaurant/2455/gallery/3e98b5705876760029fb874844a00a4d_sq.png,Local,Pahang,130,10%,4,15,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2456,"Zok Noodle House 竹面馆  (Kota Kemuning)",http://offpeak.my/restaurant/2456/zok-noodle-house-kota-kemuning,http://offpeak.my/assets/restaurant/2456/gallery/ac07cdc6a356fc4770345cacbe9b92f3_sq.jpg,Chinese,Selangor,197,10%,20,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2457,"Zok Noodle House 竹面馆 (Setia Alam)",http://offpeak.my/restaurant/2457/zok-noodle-house-setia-alam,http://offpeak.my/assets/restaurant/2457/gallery/6cedee50a4a52ce78b51226dc5abe75f_sq.jpg,Chinese,Selangor,401,10%,19,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2458,"Gia Xiang Restaurant (Georgetown)",http://offpeak.my/restaurant/2458/gia-xiang-restaurant-georgetown,http://offpeak.my/assets/restaurant/2458/gallery/829d4cef7e5d6efcab18f49268db19d4_sq.jpg,Steamboat,Penang,25,10%,18,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2463,"Art Of Dragon 龙的艺术馆 (Penang)",http://offpeak.my/restaurant/2463/art-of-dragon-penang,http://offpeak.my/assets/restaurant/2463/gallery/fae35011849f8d05608ba04e57ab9a97_sq.jpg,Chinese,Penang,15,20%,15,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2464,"Moo Cow Frozen Yogurt (Bangsar Village I)",http://offpeak.my/restaurant/2464/moo-cow-frozen-yogurt-bangsar-village-i,http://offpeak.my/assets/restaurant/2464/gallery/e3a9c75d3c171d341a6dcb45312b21b8_sq.jpg,Dessert,"Kuala Lumpur",125,15%,14,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2465,"CoolQ (Johor Bahru)",http://offpeak.my/restaurant/2465/coolq-johor-bahru,http://offpeak.my/assets/restaurant/2465/gallery/1cc99df1f344f0e8bfa20ffafb30eb4d_sq.jpg,Dessert,Johor,31,10%,13,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2466,"Byblos Cafe & Lounge (TREC)",http://offpeak.my/restaurant/2466/byblos-cafe-lounge-trec,http://offpeak.my/assets/restaurant/2466/gallery/eb66c5478a01464802fa72f9b7c2d6e0_sq.jpg,Mediterranean,"Kuala Lumpur",250,25%,6,2,"2017-04-28 11:52:07","2017-04-28 11:52:07",0
2470,"Aquarium Coffee House (Best Western)",http://offpeak.my/restaurant/2470/aquarium-coffee-house-best-western,http://offpeak.my/assets/restaurant/2470/gallery/c74e8130527387e438dadfde79d37ac3_sq.jpg,"Asian & Continental",Selangor,38,10%,12,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2472,"Winter Warmers Coffee (Straits Quay)",http://offpeak.my/restaurant/2472/winter-warmers-coffee-straits-quay,http://offpeak.my/assets/restaurant/2472/gallery/ffb9e287f2e24c56ebc93cfa41eba535_sq.jpg,Western,Penang,85,10%,10,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2473,"Royal Winter Warmers (Penang)",http://offpeak.my/restaurant/2473/royal-winter-warmers-penang,http://offpeak.my/assets/restaurant/2473/gallery/cb1d645268faf4384361f67659b4af41_sq.JPG,Western,Penang,59,10%,9,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2474,"Winter Warmers Coffee (All Season Place)",http://offpeak.my/restaurant/2474/winter-warmers-coffee-all-season-place,http://offpeak.my/assets/restaurant/2474/gallery/02e4dd86f8747b53aee59b21e957d37d_sq.JPG,Western,Penang,78,20%,8,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2475,"Winter Warmers Coffee (Aeon Mall)",http://offpeak.my/restaurant/2475/winter-warmers-coffee-aeon-mall,http://offpeak.my/assets/restaurant/2475/gallery/bb8059a3928522a9b3b8c6a9ab4bc743_sq.jpg,Western,Penang,96,20%,7,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2476,"Winter Warmers Coffee (Gurney Plaza)",http://offpeak.my/restaurant/2476/winter-warmers-coffee-gurney-plaza,http://offpeak.my/assets/restaurant/2476/gallery/a064f7364e16e0f410279f0611308a51_sq.JPG,Western,Penang,66,10%,6,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2477,"Winter Warmers Coffee (Carnival Mall)",http://offpeak.my/restaurant/2477/winter-warmers-coffee-carnival-mall,http://offpeak.my/assets/restaurant/2477/gallery/cd8e112f28574ec5e2f0f6da9b53c2ea_sq.jpg,Western,Penang,117,10%,5,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2478,"Winter Warmers Coffee (Auto City)",http://offpeak.my/restaurant/2478/winter-warmers-coffee-auto-city,http://offpeak.my/assets/restaurant/2478/gallery/83fd7686a2cd08464dd151a5590a4441_sq.jpg,Western,Penang,110,20%,4,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2479,"Winter Warmers Coffee (Queensbay Mall)",http://offpeak.my/restaurant/2479/winter-warmers-coffee-queensbay-mall,http://offpeak.my/assets/restaurant/2479/gallery/2e601928ddc6ebc319b288a6f04e1e00_sq.jpg,Western,Penang,247,10%,3,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2480,"Juben & Coffee (The Earth Bukit Jalil)",http://offpeak.my/restaurant/2480/juben-coffee-the-earth-bukit-jalil,http://offpeak.my/assets/restaurant/2480/gallery/dbe2a8247ecac248ac68f10097f73264_sq.jpg,Café,Bistro,38,20%,2,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2481,"Sushi Ya-Mi (Cyberjaya)",http://offpeak.my/restaurant/2481/sushi-ya-mi-cyberjaya,http://offpeak.my/assets/restaurant/2481/gallery/026ee16bb1f87b2fd79427575ccbeaad_sq.jpg,Japanese,Selangor,1431,10%,1,14,"2017-04-28 11:52:18","2017-04-28 11:52:18",0
2483,"Scrummy Restaurant & Cafe (Jalan Ipoh)",http://offpeak.my/restaurant/2483/scrummy-restaurant-cafe-jalan-ipoh,http://offpeak.my/assets/restaurant/2483/gallery/759de027959065ec42bec83375accd30_sq.jpg,Western,"Kuala Lumpur",67,30%,20,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2490,"Kulai Loupan Organic Beancurd (Cheras)",http://offpeak.my/restaurant/2490/kulai-loupan-organic-beancurd-cheras,http://offpeak.my/assets/restaurant/2490/gallery/95cf81843e6949775bb5e321a008fcf3_sq.jpg,Dessert,"Kuala Lumpur",36,15%,19,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2496,"Helvetia Restaurant (Plaza Mont Kiara)",http://offpeak.my/restaurant/2496/helvetia-restaurant-plaza-mont-kiara,http://offpeak.my/assets/restaurant/2496/gallery/5c7e39f5ae12b1d7a3dd64f82485ca15_sq.jpg,Fusion,"Kuala Lumpur",82,20%,16,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2497,"Hadramawt Palace (Melaka)",http://offpeak.my/restaurant/2497/hadramawt-palace-melaka,http://offpeak.my/assets/restaurant/2497/gallery/17bf2d58d9d5bd0d143ce7e27ee834f2_sq.jpg,"Middle Eastern",Malacca,41,15%,15,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2498,"Hadramawt Palace (KL)",http://offpeak.my/restaurant/2498/hadramawt-palace-kl,http://offpeak.my/assets/restaurant/2498/gallery/32140b8ff8539bf19825e267f8e3e858_sq.jpg,"Middle Eastern","Kuala Lumpur",75,20%,14,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2499,"Sino Scene (Swiss Garden Hotel KL)",http://offpeak.my/restaurant/2499/sino-scene-swiss-garden-hotel-kl,http://offpeak.my/assets/restaurant/2499/gallery/08382ab7842a616f9a5ceef2f4eb6039_sq.jpg,Chinese,"Kuala Lumpur",28,20%,13,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2502,"Les Deux Garcons (Taman Desa)",http://offpeak.my/restaurant/2502/les-deux-garcons-taman-desa,http://offpeak.my/assets/restaurant/2502/gallery/5b01b3c08423d7455d967af4aaeb5c4b_sq.JPG,Café,Bistro,510,20%,11,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2503,"LDG Brasserie (Faber Towers)",http://offpeak.my/restaurant/2503/ldg-brasserie-faber-towers,http://offpeak.my/assets/restaurant/2503/gallery/df02c1990f04951f21552a82f9953e26_sq.JPG,Café,Bistro,317,15%,10,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2504,"Urbano e Fresco (Neo Damansara)",http://offpeak.my/restaurant/2504/urbano-e-fresco-neo-damansara,http://offpeak.my/assets/restaurant/2504/gallery/1442d8bb195692ed0e73c0215740594a_sq.jpg,Italian,Selangor,309,30%,1,7,"2017-04-28 11:52:12","2017-04-28 11:52:12",0
2506,"Aka Cafe (Plaza Danau 2)",http://offpeak.my/restaurant/2506/aka-cafe-plaza-danau-2,http://offpeak.my/assets/restaurant/2506/gallery/e442b122cd5fceff6f11ddbc3972ca9d_sq.JPG,Japanese,"Wilayah Persekutuan",179,10%,8,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2508,"Olive Bakery Cafe (Batu Caves)",http://offpeak.my/restaurant/2508/olive-bakery-cafe-batu-caves,http://offpeak.my/assets/restaurant/2508/gallery/a184a27daf875d3aee80cc40a396ab3d_sq.jpg,Local,Selangor,807,30%,5,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2510,"Lim Ko Pi (Da Men Mall)",http://offpeak.my/restaurant/2510/lim-ko-pi-da-men-mall,http://offpeak.my/assets/restaurant/2510/gallery/3df0d6051de99324de6d3ed0cc28bc6b_sq.jpg,"Malaysia Fusion",Selangor,271,20%,7,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2511,"The Legend Nyonya House (Penang)",http://offpeak.my/restaurant/2511/the-legend-nyonya-house-penang,http://offpeak.my/assets/restaurant/2511/gallery/c24dd46f3ad1456ba99d587baa679992_sq.jpg,Nyonya,Penang,309,25%,19,11,"2017-04-28 11:52:15","2017-04-28 11:52:15",0
2512,"Hong Kong Hot Pot Restaurant (Telawi Square)",http://offpeak.my/restaurant/2512/hong-kong-hot-pot-restaurant-telawi-square,http://offpeak.my/assets/restaurant/2512/gallery/e1039355c5bf4ddc2d0924a667543735_sq.jpg,Steamboat,"Kuala Lumpur",342,20%,4,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2513,"Secret Coffee Bear (Penang)",http://offpeak.my/restaurant/2513/secret-coffee-bear-penang,http://offpeak.my/assets/restaurant/2513/gallery/75c5d2c77a63eebbd75d638134359a6e_sq.jpg,Café,Bistro,51,30%,3,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2514,"Fong Yuan (KL)",http://offpeak.my/restaurant/2514/fong-yuan-kl,http://offpeak.my/assets/restaurant/2514/gallery/b6ce0609cdd1a0b496d1b9a4212f9f27_sq.JPG,Chinese,"Kuala Lumpur",54,10%,2,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2515,"Cafe De Maple (Penang)",http://offpeak.my/restaurant/2515/cafe-de-maple-penang,http://offpeak.my/assets/restaurant/2515/gallery/2220a62e4bb596d663adc7c8e80eb467_sq.jpg,Café,Bistro,114,20%,1,13,"2017-04-28 11:52:17","2017-04-28 11:52:17",0
2516,"Boite A Bijoux (Damansara Utama)",http://offpeak.my/restaurant/2516/boite-a-bijoux-damansara-utama,http://offpeak.my/assets/restaurant/2516/gallery/03b418d522813707d1bb85b535cd0cd7_sq.jpg,Bakery,Selangor,665,10%,20,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2518,"Terracotta Cafe & Boutique(Tropicana Avenue)",http://offpeak.my/restaurant/2518/terracotta-cafe-boutiquetropicana-avenue,https://s3-ap-southeast-1.amazonaws.com/offpeak/Malaysia/2518/Restaurant_Gallery/58b66ce4d723b_sq.jpg,Café,Bistro,267,30%,19,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2519,"Jessie Diners (Puchong)",http://offpeak.my/restaurant/2519/jessie-diners-puchong,http://offpeak.my/assets/restaurant/2519/gallery/f6fb6c0d688f465fc717b330a6edd832_sq.jpg,Western,Selangor,111,30%,18,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2521,"Eight Ounce Coffee (Suria KLCC)",http://offpeak.my/restaurant/2521/eight-ounce-coffee-suria-klcc,http://offpeak.my/assets/restaurant/2521/gallery/29b0a2b37eb094063a1b824eb6a620af_sq.jpg,Café,Bistro,104,20%,17,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2522,"Eight Ounce Coffee (The Gardens)",http://offpeak.my/restaurant/2522/eight-ounce-coffee-the-gardens,http://offpeak.my/assets/restaurant/2522/gallery/7b854a4a71f047feb39a045f061ca168_sq.jpg,Café,Bistro,190,20%,16,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2524,"Country Pots 好世界火锅( Da Men)",http://offpeak.my/restaurant/2524/country-pots-da-men,http://offpeak.my/assets/restaurant/2524/gallery/8d00053b124e2fb40f4be25771e449ae_sq.jpg,Asian,Selangor,431,20%,15,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2526,"Little Street Cafe (Penang)",http://offpeak.my/restaurant/2526/little-street-cafe-penang,http://offpeak.my/assets/restaurant/2526/gallery/c400e77c99264195c25492624470912c_sq.jpg,Café,Bistro,307,15%,14,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2527,"Animal Cafe @ Rainhill (Penang)",http://offpeak.my/restaurant/2527/animal-cafe-at-rainhill-penang,http://offpeak.my/assets/restaurant/2527/gallery/261313a79a45962e7c213528a9e5243f_sq.jpg,Café,Bistro,47,20%,13,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2531,"Milkshake Bros (1 Utama)",http://offpeak.my/restaurant/2531/milkshake-bros-1-utama,http://offpeak.my/assets/restaurant/2531/gallery/a3158605584d75b6fc07de5fbda208d8_sq.jpg,Dessert,Selangor,890,40%,12,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2532,"Chaplang Kafe (OUG)",http://offpeak.my/restaurant/2532/chaplang-kafe-oug,http://offpeak.my/assets/restaurant/2532/gallery/5e752810e92ac8e17bd8284324415647_sq.JPG,Fusion,"Kuala Lumpur",576,15%,11,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2533,"Otak Otak Place (Glenmarie)",http://offpeak.my/restaurant/2533/otak-otak-place-glenmarie,http://offpeak.my/assets/restaurant/2533/gallery/bb42484c60642b03c49cb48b602d7f65_sq.jpg,Asian,Selangor,123,15%,9,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2534,"Pick n Brew (Glenmarie)",http://offpeak.my/restaurant/2534/pick-n-brew-glenmarie,http://offpeak.my/assets/restaurant/2534/gallery/75fe087a744f935793166280a1098923_sq.jpg,Western,Selangor,369,20%,8,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2535,"Craftz (Austin Heights, JB)",http://offpeak.my/restaurant/2535/craftz-austin-heights-jb,http://offpeak.my/assets/restaurant/2535/gallery/9d8b051a5a8bdc6a574f112fc2c031e2_sq.jpg,Western,Johor,160,20%,10,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2536,"The Bngsr Tavern (Bangsar)",http://offpeak.my/restaurant/2536/the-bngsr-tavern-bangsar,http://offpeak.my/assets/restaurant/2536/gallery/33961939ec71b0b0ead7bf77a4eada14_sq.jpg,Asian,"Kuala Lumpur",168,30%,7,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2537,"Spices of Penang (Aeon Rawang)",http://offpeak.my/restaurant/2537/spices-of-penang-aeon-rawang,http://offpeak.my/assets/restaurant/2537/gallery/c8f4c10d7b2e6998530fffd4d6225345_sq.jpg,Asian,Selangor,16,20%,2,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2539,"Gyutaro Yakiniku (Old Klang Road)",http://offpeak.my/restaurant/2539/gyutaro-yakiniku-old-klang-road,http://offpeak.my/assets/restaurant/2539/gallery/95aa4e81197375fc055bb162e72ee6cc_sq.jpg,Japanese,"Kuala Lumpur",508,15%,1,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2542,"Sakae Sushi (Paradigm Mall)",http://offpeak.my/restaurant/2542/sakae-sushi-paradigm-mall,http://offpeak.my/assets/restaurant/2542/gallery/be06b978a0f073219a66a48e71ff93cc_sq.jpg,Japanese,Selangor,937,20%,6,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2543,"Sakae Sushi (The Mines)",http://offpeak.my/restaurant/2543/sakae-sushi-the-mines,http://offpeak.my/assets/restaurant/2543/gallery/b38c1310ca98d645703ed14f854cbfd2_sq.jpg,Japanese,Selangor,570,20%,5,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
2544,"Sakae Sushi (Melaka The Shore)",http://offpeak.my/restaurant/2544/sakae-sushi-melaka-the-shore,http://offpeak.my/assets/restaurant/2544/gallery/f32d3953f9d2f9585e186d7af085248d_sq.jpg,Japanese,Malacca,117,20%,4,12,"2017-04-28 11:52:16","2017-04-28 11:52:16",0
